Sample,link,miRW-Flow
TCGA_GC_A3WC_01A,LCP2_VAV1,0.4254
TCGA_GC_A3WC_01A,LCP2_RAP1B,0.35484
TCGA_GC_A3WC_01A,LCP2_PLCG1,0.46472
TCGA_GC_A3WC_01A,LCP2_PLCG2,0.39819
TCGA_GC_A3WC_01A,LCP2_SOS1,0.44153
TCGA_GC_A3WC_01A,LCP2_RAP1A,0.4879
TCGA_GC_A3WC_01A,LCP2_SYK,0.73085
TCGA_GC_A3WC_01A,LCP2_SHC1,0.85887
TCGA_GC_A3WC_01A,LCP2_NCK1,0.46774
TCGA_GC_A3WC_01A,LCP2_ZAP70,0.55544
TCGA_GC_A3WC_01A,LCP2_SRC,0.77621
TCGA_GC_A3WC_01A,LCP2_RANGAP1,0.80847
TCGA_GC_A3WC_01A,LCP2_SKAP1,0.35081
TCGA_GC_A3WC_01A,LCP2_VAV2,0.71875
TCGA_GC_A3WC_01A,LCP2_WAS,0.47681
TCGA_GC_A3WC_01A,BOD1L1_CXXC1,0.04536
TCGA_GC_A3WC_01A,BOD1L1_SETD1A,0.04536
TCGA_GC_A3WC_01A,BOD1L1_RBBP5,0.04536
TCGA_GC_A3WC_01A,BRAF_PPP5C,0.61391
TCGA_GC_A3WC_01A,CCT2_PPP5C,0.50706
TCGA_GC_A3WC_01A,CCT3_PPP5C,0.87097
TCGA_GC_A3WC_01A,CCT4_PPP5C,0.53831
TCGA_GC_A3WC_01A,CCT5_PPP5C,0.49798
TCGA_GC_A3WC_01A,CCT6A_PPP5C,0.53528
TCGA_GC_A3WC_01A,CCT6B_PPP5C,0.22581
TCGA_GC_A3WC_01A,CCT7_PPP5C,0.54536
TCGA_GC_A3WC_01A,CCT8_PPP5C,0.54738
TCGA_GC_A3WC_01A,CDC37_PPP5C,0.56452
TCGA_GC_A3WC_01A,DNAJC9_PPP5C,0.32056
TCGA_GC_A3WC_01A,HSP90AA1_PPP5C,0.74093
TCGA_GC_A3WC_01A,HSP90AB1_PPP5C,0.76512
TCGA_GC_A3WC_01A,MAP3K5_PPP5C,0.42742
TCGA_GC_A3WC_01A,PPP5C_STIP1,0.55343
TCGA_GC_A3WC_01A,PPP5C_PSMG1,0.39214
TCGA_GC_A3WC_01A,PPP5C_PTGES3,0.75706
TCGA_GC_A3WC_01A,PPP5C_TCP1,0.51411
TCGA_GC_A3WC_01A,PPP5C_TSC1,0.69052
TCGA_GC_A3WC_01A,PPP5C_PSMG2,0.44657
TCGA_GC_A3WC_01A,BTRC_CD4,0.47883
TCGA_GC_A3WC_01A,CCL4_CD4,0.7379
TCGA_GC_A3WC_01A,CCR2_CD4,0.58669
TCGA_GC_A3WC_01A,CCR5_CD4,0.5877
TCGA_GC_A3WC_01A,CCR7_CD4,0.68347
TCGA_GC_A3WC_01A,CD19_CD4,0.5121
TCGA_GC_A3WC_01A,CD1D_CD4,0.3871
TCGA_GC_A3WC_01A,CD2_CD4,0.63508
TCGA_GC_A3WC_01A,CD247_CD4,0.49698
TCGA_GC_A3WC_01A,CD27_CD4,0.49294
TCGA_GC_A3WC_01A,CD274_CD4,0.87198
TCGA_GC_A3WC_01A,CD28_CD4,0.40927
TCGA_GC_A3WC_01A,CD38_CD4,0.72177
TCGA_GC_A3WC_01A,CD3D_CD4,0.6371
TCGA_GC_A3WC_01A,CD3E_CD4,0.61089
TCGA_GC_A3WC_01A,CD3G_CD4,0.45766
TCGA_GC_A3WC_01A,CD4_LCK,0.55948
TCGA_GC_A3WC_01A,CD4_HLA-DMB,0.60887
TCGA_GC_A3WC_01A,CD4_IL5,0.28226
TCGA_GC_A3WC_01A,CD4_PDCD1LG2,0.49093
TCGA_GC_A3WC_01A,CD4_SKP1,0.58569
TCGA_GC_A3WC_01A,CD4_ENPEP,0.37802
TCGA_GC_A3WC_01A,CD4_HLA-DRB5,0.86794
TCGA_GC_A3WC_01A,CD4_HLA-DOB,0.49395
TCGA_GC_A3WC_01A,CD4_PRF1,0.57157
TCGA_GC_A3WC_01A,CD4_HLA-DPA1,0.86694
TCGA_GC_A3WC_01A,CD4_IL10,0.35585
TCGA_GC_A3WC_01A,CD4_FCGR3A,0.65625
TCGA_GC_A3WC_01A,CD4_IFNG,0.46976
TCGA_GC_A3WC_01A,CD4_CD80,0.70161
TCGA_GC_A3WC_01A,CD4_CD8A,0.60585
TCGA_GC_A3WC_01A,CD4_ERVW-1,0.30544
TCGA_GC_A3WC_01A,CD4_GOLPH3,0.62298
TCGA_GC_A3WC_01A,CD4_FYN,0.52923
TCGA_GC_A3WC_01A,CD4_CD40,0.85081
TCGA_GC_A3WC_01A,CD4_FBXW11,0.53629
TCGA_GC_A3WC_01A,CD4_GZMB,0.60081
TCGA_GC_A3WC_01A,CD4_ITIH4,0.31149
TCGA_GC_A3WC_01A,CD4_HLA-DRA,0.90121
TCGA_GC_A3WC_01A,CD4_IL22,0.26109
TCGA_GC_A3WC_01A,CD4_IL2RA,0.44556
TCGA_GC_A3WC_01A,CD4_IL7R,0.52117
TCGA_GC_A3WC_01A,CD4_CD82,0.6623
TCGA_GC_A3WC_01A,CD4_FCGR3B,0.30444
TCGA_GC_A3WC_01A,CD4_TLR4,0.60181
TCGA_GC_A3WC_01A,CD4_FCGR1A,0.41331
TCGA_GC_A3WC_01A,CD4_LAG3,0.54234
TCGA_GC_A3WC_01A,CD4_CD8B2,0.26512
TCGA_GC_A3WC_01A,CD4_PTPRC,0.74496
TCGA_GC_A3WC_01A,CD4_ICOS,0.43649
TCGA_GC_A3WC_01A,CD4_ITGAX,0.56653
TCGA_GC_A3WC_01A,CD4_HLA-DQA2,0.69657
TCGA_GC_A3WC_01A,CD4_CD44,0.80645
TCGA_GC_A3WC_01A,CD4_CD40LG,0.6875
TCGA_GC_A3WC_01A,CD4_CXCR4,0.78427
TCGA_GC_A3WC_01A,CD4_TNF,0.68246
TCGA_GC_A3WC_01A,CD4_IL1B,0.75
TCGA_GC_A3WC_01A,CD4_CD7,0.5625
TCGA_GC_A3WC_01A,CD4_PDCD1,0.53226
TCGA_GC_A3WC_01A,CD4_IL7,0.40222
TCGA_GC_A3WC_01A,CD4_CD86,0.8246
TCGA_GC_A3WC_01A,CD4_SYK,0.81855
TCGA_GC_A3WC_01A,CD4_CTLA4,0.51512
TCGA_GC_A3WC_01A,CD4_CD69,0.51613
TCGA_GC_A3WC_01A,CD4_HLA-DPB1,0.69556
TCGA_GC_A3WC_01A,CD4_IL2,0.60988
TCGA_GC_A3WC_01A,CD4_CD81,0.70565
TCGA_GC_A3WC_01A,CD4_ICAM1,0.87399
TCGA_GC_A3WC_01A,CD4_RBX1,0.59274
TCGA_GC_A3WC_01A,CD4_SELL,0.53427
TCGA_GC_A3WC_01A,CD4_HLA-DOA,0.60484
TCGA_GC_A3WC_01A,CD4_IL13,0.6381
TCGA_GC_A3WC_01A,CD4_HLA-DQB1,0.62802
TCGA_GC_A3WC_01A,CD4_TRAT1,0.38306
TCGA_GC_A3WC_01A,CD4_CD8B,0.41633
TCGA_GC_A3WC_01A,CD4_FOXP3,0.48387
TCGA_GC_A3WC_01A,CD4_ITGAM,0.71673
TCGA_GC_A3WC_01A,CD4_TBX21,0.42843
TCGA_GC_A3WC_01A,CD4_PLAT,0.52823
TCGA_GC_A3WC_01A,CD4_IL15,0.68548
TCGA_GC_A3WC_01A,CD4_FN1,0.79234
TCGA_GC_A3WC_01A,CD4_CD5,0.50806
TCGA_GC_A3WC_01A,CD4_CXCR5,0.26815
TCGA_GC_A3WC_01A,CD4_CUL1,0.61996
TCGA_GC_A3WC_01A,CD4_ZAP70,0.67742
TCGA_GC_A3WC_01A,CD4_IL6,0.86391
TCGA_GC_A3WC_01A,CD4_IL4,0.60383
TCGA_GC_A3WC_01A,CD4_HLA-DMA,0.68044
TCGA_GC_A3WC_01A,CD4_IL16,0.46371
TCGA_GC_A3WC_01A,CD4_HLA-DRB1,0.8871
TCGA_GC_A3WC_01A,CD4_HLA-DQA1,0.65222
TCGA_GC_A3WC_01A,CD4_IL17A,0.29234
TCGA_GC_A3WC_01A,CACNA1C_CACNG3,0.04536
TCGA_GC_A3WC_01A,CACNA1D_CACNG3,0.04536
TCGA_GC_A3WC_01A,CACNA1F_CACNG3,0.04536
TCGA_GC_A3WC_01A,CACNA1S_CACNG3,0.04536
TCGA_GC_A3WC_01A,CACNA2D1_CACNG3,0.04536
TCGA_GC_A3WC_01A,CACNA2D4_CACNG3,0.04536
TCGA_GC_A3WC_01A,CACNB1_CACNG3,0.04536
TCGA_GC_A3WC_01A,CACNB3_CACNG3,0.04536
TCGA_GC_A3WC_01A,CACNB4_CACNG3,0.04536
TCGA_GC_A3WC_01A,CACNG1_CACNG3,0.04536
TCGA_GC_A3WC_01A,CACNG3_CACNG7,0.04536
TCGA_GC_A3WC_01A,CACNG3_CACNG8,0.04536
TCGA_GC_A3WC_01A,CACNG3_CACNG4,0.04536
TCGA_GC_A3WC_01A,CACNG3_GRIA2,0.04536
TCGA_GC_A3WC_01A,CACNG3_CACNG6,0.04536
TCGA_GC_A3WC_01A,CALM3_CAMK1G,0.04536
TCGA_GC_A3WC_01A,CAMK1G_NOS3,0.04536
TCGA_GC_A3WC_01A,CANX_CFTR,0.72379
TCGA_GC_A3WC_01A,CFTR_PRKACG,0.09677
TCGA_GC_A3WC_01A,CFTR_RNF5,0.36492
TCGA_GC_A3WC_01A,CFTR_GOPC,0.24093
TCGA_GC_A3WC_01A,CFTR_SLC26A9,0.11089
TCGA_GC_A3WC_01A,CFTR_YWHAB,0.39617
TCGA_GC_A3WC_01A,CFTR_PRKAG3,0.09577
TCGA_GC_A3WC_01A,CFTR_DERL1,0.28831
TCGA_GC_A3WC_01A,CFTR_TJP1,0.25706
TCGA_GC_A3WC_01A,CFTR_PRKAG1,0.24496
TCGA_GC_A3WC_01A,CFTR_PRKAB2,0.20161
TCGA_GC_A3WC_01A,CFTR_HSPA8,0.68952
TCGA_GC_A3WC_01A,CFTR_SLC9A3R2,0.21774
TCGA_GC_A3WC_01A,CFTR_PRKAB1,0.20363
TCGA_GC_A3WC_01A,CFTR_HSP90AA1,0.64415
TCGA_GC_A3WC_01A,CFTR_KCNJ1,0.09879
TCGA_GC_A3WC_01A,CFTR_FLNA,0.56552
TCGA_GC_A3WC_01A,CFTR_PRKAG2,0.1129
TCGA_GC_A3WC_01A,CFTR_YWHAG,0.43952
TCGA_GC_A3WC_01A,CFTR_PRKAA1,0.23488
TCGA_GC_A3WC_01A,CFTR_HSPA4,0.32258
TCGA_GC_A3WC_01A,CFTR_VCP,0.40625
TCGA_GC_A3WC_01A,CFTR_HSP90AB1,0.66633
TCGA_GC_A3WC_01A,CFTR_PRKAA2,0.10181
TCGA_GC_A3WC_01A,CFTR_SLC26A6,0.14516
TCGA_GC_A3WC_01A,CFTR_PDZK1,0.10383
TCGA_GC_A3WC_01A,CFTR_USP10,0.32157
TCGA_GC_A3WC_01A,CFTR_YWHAZ,0.73387
TCGA_GC_A3WC_01A,CFTR_SLC9A3R1,0.71976
TCGA_GC_A3WC_01A,CFTR_STUB1,0.24294
TCGA_GC_A3WC_01A,CCDC105_MRPS10,0.22379
TCGA_GC_A3WC_01A,ERAL1_MRPS10,0.55444
TCGA_GC_A3WC_01A,HIBCH_MRPS10,0.43347
TCGA_GC_A3WC_01A,MED1_MRPS10,0.65927
TCGA_GC_A3WC_01A,MRPL12_MRPS10,0.52419
TCGA_GC_A3WC_01A,MRPL17_MRPS10,0.59073
TCGA_GC_A3WC_01A,MRPL18_MRPS10,0.56149
TCGA_GC_A3WC_01A,MRPL21_MRPS10,0.56048
TCGA_GC_A3WC_01A,MRPL3_MRPS10,0.59778
TCGA_GC_A3WC_01A,MRPL33_MRPS10,0.56351
TCGA_GC_A3WC_01A,MRPL36_MRPS10,0.57863
TCGA_GC_A3WC_01A,MRPL50_MRPS10,0.48992
TCGA_GC_A3WC_01A,MRPL51_MRPS10,0.56956
TCGA_GC_A3WC_01A,MRPS10_MRPS23,0.48085
TCGA_GC_A3WC_01A,MRPS10_RPL26,0.49597
TCGA_GC_A3WC_01A,MRPS10_UBA52,0.72883
TCGA_GC_A3WC_01A,MRPS10_RPS6,0.85685
TCGA_GC_A3WC_01A,MRPS10_MRPS28,0.38911
TCGA_GC_A3WC_01A,MRPS10_RPS15,0.8125
TCGA_GC_A3WC_01A,MRPS10_RPS2,0.83468
TCGA_GC_A3WC_01A,MRPS10_MRPS24,0.25806
TCGA_GC_A3WC_01A,MRPS10_RPS8,0.84778
TCGA_GC_A3WC_01A,MRPS10_RPL37A,0.66028
TCGA_GC_A3WC_01A,MRPS10_MRPS6,0.53931
TCGA_GC_A3WC_01A,MRPS10_RPL24,0.82359
TCGA_GC_A3WC_01A,MRPS10_MTIF3,0.50302
TCGA_GC_A3WC_01A,MRPS10_MRPS33,0.46169
TCGA_GC_A3WC_01A,MRPS10_MRPS9,0.5373
TCGA_GC_A3WC_01A,MRPS10_MRPS25,0.46673
TCGA_GC_A3WC_01A,MRPS10_RPL23A,0.64819
TCGA_GC_A3WC_01A,MRPS10_RPS25,0.83871
TCGA_GC_A3WC_01A,MRPS10_MRPS31,0.52016
TCGA_GC_A3WC_01A,MRPS10_MRPS22,0.49194
TCGA_GC_A3WC_01A,MRPS10_RPS5,0.79637
TCGA_GC_A3WC_01A,MRPS10_RPS28,0.80242
TCGA_GC_A3WC_01A,MRPS10_MRPS18A,0.50403
TCGA_GC_A3WC_01A,MRPS10_RPS7,0.79335
TCGA_GC_A3WC_01A,MRPS10_POLR1C,0.43448
TCGA_GC_A3WC_01A,MRPS10_RPL4,0.77722
TCGA_GC_A3WC_01A,MRPS10_RPLP1,0.84879
TCGA_GC_A3WC_01A,MRPS10_POLR2C,0.81653
TCGA_GC_A3WC_01A,MRPS10_RPS17,0.44355
TCGA_GC_A3WC_01A,MRPS10_RPL30,0.65323
TCGA_GC_A3WC_01A,MRPS10_RPL5,0.83266
TCGA_GC_A3WC_01A,MRPS10_MRPS26,0.59375
TCGA_GC_A3WC_01A,MRPS10_WDR31,0.35282
TCGA_GC_A3WC_01A,CCL11_CX3CL1,0.61694
TCGA_GC_A3WC_01A,CCL20_CX3CL1,0.86492
TCGA_GC_A3WC_01A,CCL21_CX3CL1,0.75403
TCGA_GC_A3WC_01A,CCL4_CX3CL1,0.79536
TCGA_GC_A3WC_01A,CCL5_CX3CL1,0.93347
TCGA_GC_A3WC_01A,CCR1_CX3CL1,0.66734
TCGA_GC_A3WC_01A,CCR2_CX3CL1,0.68649
TCGA_GC_A3WC_01A,CCR3_CX3CL1,0.44052
TCGA_GC_A3WC_01A,CCR5_CX3CL1,0.67036
TCGA_GC_A3WC_01A,CCR7_CX3CL1,0.71774
TCGA_GC_A3WC_01A,CD200R1_CX3CL1,0.61895
TCGA_GC_A3WC_01A,CSF2_CX3CL1,0.73286
TCGA_GC_A3WC_01A,CSF3_CX3CL1,0.82056
TCGA_GC_A3WC_01A,CX3CL1_IFNG,0.53024
TCGA_GC_A3WC_01A,CX3CL1_CXCL1,0.78226
TCGA_GC_A3WC_01A,CX3CL1_FGF13,0.4496
TCGA_GC_A3WC_01A,CX3CL1_FGF2,0.72681
TCGA_GC_A3WC_01A,CX3CL1_CXCR4,0.87702
TCGA_GC_A3WC_01A,CX3CL1_CXCR1,0.4627
TCGA_GC_A3WC_01A,CX3CL1_CX3CR1,0.58367
TCGA_GC_A3WC_01A,CX3CL1_CXCR6,0.65726
TCGA_GC_A3WC_01A,CX3CL1_CXCR3,0.6754
TCGA_GC_A3WC_01A,CX3CL1_CXCR2,0.61492
TCGA_GC_A3WC_01A,CX3CL1_CXCL9,0.95161
TCGA_GC_A3WC_01A,CX3CL1_EGF,0.7006
TCGA_GC_A3WC_01A,CX3CL1_CXCL16,0.73891
TCGA_GC_A3WC_01A,CX3CL1_CXCL10,0.99194
TCGA_GC_A3WC_01A,UBA52_USP28,0.83065
TCGA_GC_A3WC_01A,RPS27A_USP28,0.875
TCGA_GC_A3WC_01A,CDH1_SNAI2,0.88609
TCGA_GC_A3WC_01A,HDAC1_SNAI2,0.90423
TCGA_GC_A3WC_01A,KDM1A_SNAI2,0.93246
TCGA_GC_A3WC_01A,SNAI2_TP53,0.88407
TCGA_GC_A3WC_01A,SNAI2_SOX9,0.89315
TCGA_GC_A3WC_01A,SNAI2_TWIST1,0.85282
TCGA_GC_A3WC_01A,CDH17_CTNND2,0.15827
TCGA_GC_A3WC_01A,CDH17_VCL,0.47379
TCGA_GC_A3WC_01A,CDH17_PECAM1,0.52218
TCGA_GC_A3WC_01A,CDH17_OCLN,0.16734
TCGA_GC_A3WC_01A,CDH17_DSP,0.66331
TCGA_GC_A3WC_01A,CDH17_KDR,0.42339
TCGA_GC_A3WC_01A,CDH17_PSEN1,0.66431
TCGA_GC_A3WC_01A,CDH17_CTNND1,0.55847
TCGA_GC_A3WC_01A,CDH17_CTNNA2,0.13306
TCGA_GC_A3WC_01A,CDH17_CTNNA1,0.64919
TCGA_GC_A3WC_01A,CDH17_NECTIN1,0.66835
TCGA_GC_A3WC_01A,CDH17_CTNNB1,0.54133
TCGA_GC_A3WC_01A,CDH17_KLRG1,0.18548
TCGA_GC_A3WC_01A,CDH17_TJP1,0.43145
TCGA_GC_A3WC_01A,CEL_CPA1,0.04536
TCGA_GC_A3WC_01A,CELA3A_CPA1,0.04536
TCGA_GC_A3WC_01A,CELA3B_CPA1,0.04536
TCGA_GC_A3WC_01A,CPA1_CPA2,0.04536
TCGA_GC_A3WC_01A,CPA1_CTRC,0.04536
TCGA_GC_A3WC_01A,CPA1_CTRB1,0.04536
TCGA_GC_A3WC_01A,CPA1_CTRB2,0.04536
TCGA_GC_A3WC_01A,CPA1_CPB1,0.04536
TCGA_GC_A3WC_01A,CPA1_CPA3,0.04536
TCGA_GC_A3WC_01A,HSP90AA1_RPAP3,0.74395
TCGA_GC_A3WC_01A,FLNA_RALA,0.69355
TCGA_GC_A3WC_01A,HSPA4_PGLYRP1,0.23085
TCGA_GC_A3WC_01A,HSP90AB1_RPAP3,0.76915
TCGA_GC_A3WC_01A,CH25H_CYP51A1,0.10887
TCGA_GC_A3WC_01A,CYP51A1_NSDHL,0.15323
TCGA_GC_A3WC_01A,CYP51A1_DHCR24,0.24597
TCGA_GC_A3WC_01A,CYP51A1_SIGMAR1,0.19657
TCGA_GC_A3WC_01A,CYP51A1_HMGCS1,0.12298
TCGA_GC_A3WC_01A,CYP51A1_POR,0.1381
TCGA_GC_A3WC_01A,CYP51A1_ERG28,0.18448
TCGA_GC_A3WC_01A,CYP51A1_SC5D,0.12198
TCGA_GC_A3WC_01A,CYP51A1_FDFT1,0.20665
TCGA_GC_A3WC_01A,CYP51A1_HSD17B7,0.09375
TCGA_GC_A3WC_01A,CYP51A1_SREBF2,0.19859
TCGA_GC_A3WC_01A,CYP51A1_DHCR7,0.17944
TCGA_GC_A3WC_01A,CYP51A1_LBR,0.5494
TCGA_GC_A3WC_01A,CYP51A1_LSS,0.11593
TCGA_GC_A3WC_01A,CYP51A1_HMGCS2,0.09073
TCGA_GC_A3WC_01A,CYP51A1_FAXDC2,0.10081
TCGA_GC_A3WC_01A,CYP51A1_IDI1,0.12399
TCGA_GC_A3WC_01A,CYP51A1_SQLE,0.16532
TCGA_GC_A3WC_01A,CYP51A1_HMGCR,0.12097
TCGA_GC_A3WC_01A,CYP51A1_TM7SF2,0.10988
TCGA_GC_A3WC_01A,CYP51A1_MSMO1,0.16633
TCGA_GC_A3WC_01A,CHPF2_CSGALNACT2,0.04536
TCGA_GC_A3WC_01A,CHPF2_CSGALNACT1,0.04536
TCGA_GC_A3WC_01A,CYP1B1_MYOC,0.14315
TCGA_GC_A3WC_01A,FBN1_MYOC,0.25504
TCGA_GC_A3WC_01A,MYOC_OPTN,0.36089
TCGA_GC_A3WC_01A,MYOC_WDR36,0.2127
TCGA_GC_A3WC_01A,MYOC_OLFM3,0.09778
TCGA_GC_A3WC_01A,DPM2_PIGQ,0.04536
TCGA_GC_A3WC_01A,PIGA_PIGQ,0.04536
TCGA_GC_A3WC_01A,PIGC_PIGQ,0.04536
TCGA_GC_A3WC_01A,PIGH_PIGQ,0.04536
TCGA_GC_A3WC_01A,PIGL_PIGQ,0.04536
TCGA_GC_A3WC_01A,PIGP_PIGQ,0.04536
TCGA_GC_A3WC_01A,EXOC1_RALA,0.18347
TCGA_GC_A3WC_01A,EXOC2_RALA,0.20262
TCGA_GC_A3WC_01A,EXOC4_RALA,0.18952
TCGA_GC_A3WC_01A,EXOC5_RALA,0.17036
TCGA_GC_A3WC_01A,EXOC8_RALA,0.18044
TCGA_GC_A3WC_01A,MAPK8_RALA,0.125
TCGA_GC_A3WC_01A,MAPK9_RALA,0.15625
TCGA_GC_A3WC_01A,PLD1_RALA,0.15423
TCGA_GC_A3WC_01A,PLD2_RALA,0.19556
TCGA_GC_A3WC_01A,RAC2_RALA,0.21472
TCGA_GC_A3WC_01A,RAC3_RALA,0.14113
TCGA_GC_A3WC_01A,RALA_RHOA,0.2379
TCGA_GC_A3WC_01A,RALA_RASA1,0.19052
TCGA_GC_A3WC_01A,RALA_RALBP1,0.20766
TCGA_GC_A3WC_01A,RALA_RALB,0.2248
TCGA_GC_A3WC_01A,RALA_RGL2,0.21976
TCGA_GC_A3WC_01A,RALA_RALGDS,0.17339
TCGA_GC_A3WC_01A,RALA_RGL1,0.17843
TCGA_GC_A3WC_01A,FBXW7_USP28,0.45161
TCGA_GC_A3WC_01A,MYC_USP28,0.9254
TCGA_GC_A3WC_01A,TP53BP1_USP28,0.77218
TCGA_GC_A3WC_01A,UBB_USP28,0.85988
TCGA_GC_A3WC_01A,UBC_USP28,0.92238
TCGA_GC_A3WC_01A,FPR3_HEBP1,0.04536
TCGA_GC_A3WC_01A,FUCA1_FUCA2,0.04536
TCGA_GC_A3WC_01A,FYB1_SKAP2,0.55141
TCGA_GC_A3WC_01A,ITGA4_SKAP2,0.42944
TCGA_GC_A3WC_01A,ITGB1_SKAP2,0.80141
TCGA_GC_A3WC_01A,GGA1_M6PR,0.04536
TCGA_GC_A3WC_01A,GGA2_M6PR,0.04536
TCGA_GC_A3WC_01A,GGA3_M6PR,0.04536
TCGA_GC_A3WC_01A,IGF2R_M6PR,0.04536
TCGA_GC_A3WC_01A,GPN1_RPAP3,0.43044
TCGA_GC_A3WC_01A,PDRG1_RPAP3,0.45464
TCGA_GC_A3WC_01A,PFDN2_RPAP3,0.88004
TCGA_GC_A3WC_01A,PFDN6_RPAP3,0.4748
TCGA_GC_A3WC_01A,PIH1D1_RPAP3,0.49899
TCGA_GC_A3WC_01A,PIH1D2_RPAP3,0.22077
TCGA_GC_A3WC_01A,POLR2E_RPAP3,0.80746
TCGA_GC_A3WC_01A,POLR2J_RPAP3,0.76714
TCGA_GC_A3WC_01A,RPAP1_RPAP3,0.40827
TCGA_GC_A3WC_01A,RPAP2_RPAP3,0.32863
TCGA_GC_A3WC_01A,RPAP3_RUVBL1,0.5
TCGA_GC_A3WC_01A,RPAP3_URI1,0.50101
TCGA_GC_A3WC_01A,RPAP3_RUVBL2,0.53327
TCGA_GC_A3WC_01A,RPAP3_TARBP2,0.40726
TCGA_GC_A3WC_01A,RPAP3_WDR92,0.34375
TCGA_GC_A3WC_01A,RPAP3_UXT,0.51109
TCGA_GC_A3WC_01A,GRB2_MAP4K5,0.31351
TCGA_GC_A3WC_01A,PGLYRP1_TREM1,0.09173
TCGA_GC_A3WC_01A,HSPA9_PDK4,0.04536
TCGA_GC_A3WC_01A,MS4A12_MS4A4E,0.04536
TCGA_GC_A3WC_01A,MZB1_TNFRSF17,0.04536
TCGA_GC_A3WC_01A,TNFRSF13B_TNFRSF17,0.04536
TCGA_GC_A3WC_01A,TNFRSF13C_TNFRSF17,0.04536
TCGA_GC_A3WC_01A,TNFRSF17_TNFSF13,0.04536
TCGA_GC_A3WC_01A,TNFRSF17_TNFSF13B,0.04536
TCGA_GC_A3WC_01A,NDUFAF5_NDUFAF7,0.04536
TCGA_GC_A3WC_01A,NDUFAF7_NDUFS2,0.04536
TCGA_GC_A3WC_01A,NRP1_SEMA3F,0.80544
TCGA_GC_A3WC_01A,NRP2_SEMA3F,0.47278
TCGA_GC_A3WC_01A,PLXNA1_SEMA3F,0.59677
TCGA_GC_A3WC_01A,PLXNA3_SEMA3F,0.35786
TCGA_GC_A3WC_01A,RAB1A_TRAPPC6A,0.04536
TCGA_GC_A3WC_01A,TRAPPC1_TRAPPC6A,0.04536
TCGA_GC_A3WC_01A,TRAPPC10_TRAPPC6A,0.04536
TCGA_GC_A3WC_01A,TRAPPC11_TRAPPC6A,0.04536
TCGA_GC_A3WC_01A,TRAPPC12_TRAPPC6A,0.04536
TCGA_GC_A3WC_01A,TRAPPC13_TRAPPC6A,0.04536
TCGA_GC_A3WC_01A,TRAPPC2_TRAPPC6A,0.04536
TCGA_GC_A3WC_01A,TRAPPC2B_TRAPPC6A,0.04536
TCGA_GC_A3WC_01A,TRAPPC2L_TRAPPC6A,0.04536
TCGA_GC_A3WC_01A,TRAPPC3_TRAPPC6A,0.04536
TCGA_GC_A3WC_01A,TRAPPC3L_TRAPPC6A,0.04536
TCGA_GC_A3WC_01A,TRAPPC4_TRAPPC6A,0.04536
TCGA_GC_A3WC_01A,TRAPPC5_TRAPPC6A,0.04536
TCGA_GC_A3WC_01A,TRAPPC6A_TRAPPC8,0.04536
TCGA_GC_A3WC_01A,TRAPPC6A_TRAPPC6B,0.04536
TCGA_GC_A3WC_01A,TRAPPC6A_TRAPPC9,0.04536
TCGA_GC_A3WC_01A,SLC3A1_SLC7A9,0.04536
TCGA_GC_A3WC_01A,SLC3A2_SLC7A9,0.04536
TCGA_GC_A3WC_01A,STAR_STARD3NL,0.04536
TCGA_GC_A3WC_01A,STARD3_STARD3NL,0.04536
TCGA_GC_A3WC_01A,STARD3NL_VAPA,0.04536
TCGA_GC_A3WC_01A,TSR2_TSR3,0.04536
TCGA_K4_A54R_11A,AANAT_INMT,0.14113
TCGA_K4_A54R_11A,AOC1_INMT,0.16935
TCGA_K4_A54R_11A,DDC_INMT,0.13306
TCGA_K4_A54R_11A,IDO1_INMT,0.63105
TCGA_K4_A54R_11A,IDO2_INMT,0.14415
TCGA_K4_A54R_11A,INMT_MAOB,0.38609
TCGA_K4_A54R_11A,INMT_MAOA,0.59778
TCGA_K4_A54R_11A,ACAN_DCN,0.65927
TCGA_K4_A54R_11A,BGN_DCN,0.98891
TCGA_K4_A54R_11A,CCN2_DCN,0.98992
TCGA_K4_A54R_11A,COL14A1_DCN,0.86794
TCGA_K4_A54R_11A,COL1A1_DCN,0.98185
TCGA_K4_A54R_11A,COL1A2_DCN,0.9879
TCGA_K4_A54R_11A,COL3A1_DCN,0.98589
TCGA_K4_A54R_11A,DCN_FGF7,0.91935
TCGA_K4_A54R_11A,DCN_ERBB2,0.93649
TCGA_K4_A54R_11A,DCN_TLR4,0.875
TCGA_K4_A54R_11A,DCN_MFAP2,0.71069
TCGA_K4_A54R_11A,DCN_VCAN,0.89516
TCGA_K4_A54R_11A,DCN_FGF5,0.60383
TCGA_K4_A54R_11A,DCN_FGF8,0.78327
TCGA_K4_A54R_11A,DCN_FBN1,0.86694
TCGA_K4_A54R_11A,DCN_EGFR,0.93448
TCGA_K4_A54R_11A,DCN_VTN,0.6381
TCGA_K4_A54R_11A,DCN_FGF17,0.64617
TCGA_K4_A54R_11A,DCN_SDC1,0.99294
TCGA_K4_A54R_11A,DCN_FGF22,0.625
TCGA_K4_A54R_11A,DCN_LUM,0.99597
TCGA_K4_A54R_11A,DCN_ERBB4,0.79637
TCGA_K4_A54R_11A,DCN_FGF9,0.87399
TCGA_K4_A54R_11A,DCN_TGFB1,0.8881
